date,pmi_level,pmi_delta,ppi_level,ppi_delta,vix_level,dxy_level,real_rate_level,cn_pmi_level,cn_pmi_delta,cn_ppi_level,cn_ppi_delta,us10y_level,us10y_delta,yield_spread_level,yield_spread_delta,credit_impulse_level,credit_impulse_delta,commodity_mom
2020-12-11,0.9950662967849471,0.9549501268631623,0.9950662967849331,0.954950126863177,-0.4225969389341797,-1.752228155118941,-1.0682385033611794,0.563598275958861,0.11416106227543868,0.3117859471005126,0.4019078289893064,-0.0650564049220288,0.9247245879893033,1.8746251941736982,0.9871795984677801,0.80500745571598,-0.2518124524433913,-0.15927398680940863
2020-12-18,1.0001680152391899,0.9342324726073337,1.0001680152391874,0.9342324726073479,-0.5914176047951648,-1.9537312616301963,-1.112406614713262,0.5530935827475641,0.11282564600356863,0.3137017292129115,0.3884434172333014,0.11122851853874094,1.1181405414956431,1.94281185472123,1.3971168703395311,0.7769385470753418,-0.25930209881785277,0.7319537732179394
2020-12-25,1.0053099145702733,0.6303517839498566,1.0053099145702828,0.6303517839498661,-0.6158320579783347,-1.757507843083405,-1.1596902695233633,0.542696702683105,0.026138332528956892,0.3156209329458728,0.4403653259400545,0.1418344604837381,1.0189254696476804,1.7911512982998212,1.0344188004091681,0.7502145731856978,-0.6600325334095142,0.7320513544501678
2021-01-01,1.772293675399762,1.1887527848109578,1.7722936753997582,1.1887527848109753,-0.5321366702698451,-1.7819853571093318,-1.2022648596980534,0.48528749510340397,-0.008271624218024526,1.2976183327312942,1.1022764634213957,0.17220534040172628,0.7905733182987593,1.657565186329658,0.4349693902640749,-0.41849879341455837,-1.8603087654995687,0.5146285264517859
2021-01-08,1.741949920392692,1.1609345669856388,1.7419499203926883,1.1609345669856554,-0.6615224307174008,-1.6485895590906696,-0.8163629569297762,0.4763557548406625,-0.008271624218024506,1.2931140923079747,1.0803779165307383,0.8849828516388417,1.2709461410007352,2.531691170689265,2.001285593153846,-0.4681617314508387,-1.776038161078492,0.6572912570118152
2021-01-15,1.7127306417136932,1.1341142818806513,1.7127306417136896,1.1341142818806673,-0.4449887875146917,-1.3848404675268262,-0.96051313260042,0.4674938203009174,-0.008271624218024477,1.2886388612175748,1.0591108796827848,0.959873963169442,1.014040921171273,2.3186809944860176,1.4489996812201098,-0.5236557475060406,-1.6994355283813283,0.5381707122009806
2021-01-22,1.6845633303105303,1.1062643950284345,1.6845633303105267,1.1062643950284499,-0.6866030044864745,-1.4748465654681207,-0.9332418559747615,0.4586992966715085,-0.006617688777300359,1.2841922914314556,1.0457640908173833,1.0598275012521048,0.910688874560972,2.1504619977917243,0.7811105610961102,-0.5866226605556447,-1.6348835081624093,1.0628065688756403
2021-01-29,1.6571540519014947,0.9005393258521999,1.6571540519015024,0.9005393258522121,0.3160574041865057,-1.3204225168662824,-0.9900508902132146,0.4490411120794031,0.011250280317705409,1.3097709952626224,1.0457640908173833,1.202896034110184,1.0028882088278754,2.1949146292944794,1.5230406139486243,-0.6515799685195586,-1.2205328273992762,0.42319674760566367
2021-02-05,2.263372524004226,1.383068418392148,2.263372524004222,1.3830684183921662,-0.8319987544477251,-1.1439124128781037,-0.9613637656961604,0.2990981751085746,-0.08933529702453484,1.9246476982869467,1.4441772847324796,1.714734663896948,1.0128634277411868,2.5380229599107627,1.8368189692827697,-1.2317169662335974,-1.559925059939214,0.3123608230098239
2021-02-12,2.166576759648261,1.3383656505535078,2.1665767596482572,1.3383656505535244,-0.9403894636344224,-1.2522786056795823,-0.9034284133944719,0.29287003440530485,-0.08668392210409007,1.909190792544006,1.422185593769304,1.9893666069201277,1.1244538447854926,2.3645280423550523,2.028928401298016,-1.3268785096020224,-1.501548930674218,0.4958645325146902
2021-02-19,2.0791450124583584,1.2960847517716163,2.0791450124583553,1.296084751771632,-0.759184863064688,-1.237564625306344,-0.17798946943553973,0.2866627720404321,-0.0840334053882165,1.8940210451547193,1.4008344744308154,2.8193246409770545,1.3403573535382258,2.851145115030477,2.7769499874503305,-1.439152163861769,-1.44714105631361,0.719412750591156
2021-02-26,1.9995933105535828,0.9404733405320667,1.999593310553575,0.940473340532078,-0.17440720233520882,-1.035765676829833,0.16168836184096208,0.2804756364806361,-0.2024131831875669,1.879129184888736,1.0436003834654066,3.0824215294303743,1.2296078033624191,2.900220404617187,2.1874553169058655,-1.5749424044678115,-1.758981359100814,0.34279982621442584
2021-03-05,2.6023036309279584,1.534015945603311,2.602303630927955,1.5340159456033282,-0.46503752037823193,-0.7153866940308046,0.34395323115860904,0.05134787557400753,-0.39122071875437364,2.861495782436243,1.781963919092722,3.215314276750081,1.5724116987865595,3.094275437002877,2.8526987893992564,-0.9037296342456157,-1.2816597939911418,0.3922474827573462
2021-03-12,2.4127917519801008,1.4671923086904273,2.412791751980098,1.467192308690443,-0.843341278746445,-0.7677816929182157,0.5734377439485122,-0.03228679175367119,-0.4736729558458067,2.65935598223267,1.7116416153019305,3.1548427326986337,1.5823894680029498,3.0442623142462577,2.852530923217165,-0.9670423538322213,-1.2309557637916275,0.14132062978172957
2021-03-19,2.253766378214176,1.4052901761766299,2.253766378214174,1.4052901761766448,-0.8612505541561617,-0.6764629107014656,0.9374121189040556,-0.17519180863737466,-0.5776591042998754,2.4901073566406486,1.6468734954924957,3.1368557676920603,1.7509013967750753,2.9787882441366746,3.01883150197231,-1.038515897811626,-1.1830437603920614,-0.11442576786023237
2021-03-26,2.117544320956732,0.8787020547883755,2.11754432095673,0.8787020547883847,-1.3204764969055698,-0.39526166958822523,0.5722106951803884,-1.348193961107202,-0.6695083546375697,2.345464990780871,1.0245313081910596,2.6303245097820125,1.5899916687772366,2.571578357230149,2.565971962450481,-1.1203605030050714,-0.1734302536942483,-0.3348397760402838
2021-04-02,2.4232278596380037,1.305809120552279,2.4232278596380015,1.3058091205522921,-1.6154862294719396,-0.3139663137668397,0.7409295991293527,1.2738080203016475,-0.3358591084435677,3.583338380737226,2.283484957122549,2.5629906242224023,1.2604006737714877,2.384966111738193,1.5407732387015096,-3.9758238344960235,-1.8257186161525463,-0.47964364867317194
2021-04-09,2.2517011106457296,1.2557075694495226,2.2517011106457314,1.2557075694495352,-1.726266154616245,-0.5273808527384625,0.7641844443317644,1.2845781474257107,-0.326920779613303,3.1538441613756016,2.134155901247329,2.2381607666105614,1.1861643681890148,2.1698703395364953,1.4346565971062812,-3.453424113919011,-1.7403993549884886,-0.1921921737669105
2021-04-16,2.1061516504832083,1.2085406714217997,2.106151650483207,1.2085406714218117,-1.7698133428698262,-0.6941629769791913,0.18781743591924546,1.2955230132783395,-0.3180228358196918,2.8380000797376295,2.0054240229878686,1.8889811501337463,1.011164173803825,1.8335799373163795,1.0662332452767247,-3.0829602608434015,-1.6634345062781173,-0.3117594909694211
2021-04-23,1.9803068526176844,1.1639661379288704,1.9803068526176797,1.1639661379288824,-1.520953258655061,-0.9080371983283123,0.2676885299295849,1.3066479463540899,-0.30825438628169144,2.5922882263956395,1.8961193385734272,1.7659482441269565,0.9489508994083593,1.719411536708912,0.8504153178213962,-2.801742030995581,-1.5913210657584178,-0.15331787699475685
2021-04-30,2.1696163365579793,1.049802534314822,2.1696163365579775,1.0498025343148336,-1.2528358567688909,-0.7316564041406904,0.3135028696160406,-0.3500895229716737,-0.35285777940057783,3.2414343884472263,2.4967648103688838,1.8573037381794184,0.9237450264880683,1.8165382001935368,0.6939588189217408,-4.184122704849107,-2.824420052530902,-0.08281032027914094
2021-05-07,2.048955759405596,1.034280691300808,2.0489557594055947,1.0342806913008207,-1.5671434847064574,-1.093940241211851,-0.346449767088892,-0.3649383681448524,-0.34770074152311325,2.9092676676759215,2.3529687850991,1.637213370282337,0.741020926098703,1.650533904098586,0.5988936900758147,-3.561052608311022,-2.657420758163647,0.04465886387174702
2021-05-14,1.9433879605832565,1.0258785717515189,1.9433879605832554,1.0258785717515329,-1.1044122038093267,-1.0577965199388102,-0.2560305835205602,-0.380109144333804,-0.3425630221407605,2.6530524867832783,2.231323302949142,1.6366654665914457,0.3382636543588101,1.5999696211671661,-1.3056791244928684e-16,-3.1388736821449177,-2.521531197690561,-0.5268772740003514
2021-05-21,1.8500281113404085,1.0278517803892804,1.8500281113404076,1.0278517803892968,-0.803269647568819,-1.1839989465470004,0.2593705561431923,-0.39562188560551625,-0.3374441663219886,2.4470538856865374,2.1274101184108436,1.5621097551705094,-0.09824921977322927,1.5045529913650548,-0.370441264213817,-2.8273571820914074,-2.4104843450783244,-0.34749286566124593
2021-05-28,1.7667522898913222,0.1994482765298015,1.7667522898913213,0.1994482765298052,-1.4215008173020531,-1.1656573719698176,0.05768460647756987,-0.4114982438112424,-0.10781224585063505,2.2763150602483226,1.4935208778099194,1.3730001823103872,-0.808894303051847,1.3922762719470732,-0.9984203948120727,-2.5844693398693726,-2.5795414848867826,-0.17200107480270882
2021-06-04,2.154944530934263,1.0944255974472326,2.1549445309342623,1.0944255974472556,-1.4287173387098462,-1.0865835311118257,0.12961087902724844,-0.6534579552422735,-0.06877298628509233,2.719623018780503,2.2977238897331826,1.2703292860020092,-1.2119544512620584,1.2868649342014074,-1.406891972771591,-2.2186248241023674,-2.2232351607271483,-0.24915736752359388
2021-06-11,2.037482049515767,1.1028532572664185,2.037482049515766,1.1028532572664456,-1.55556841947195,-0.8670979818309088,0.11385951396202862,-0.6828882376261516,0.03581825931891418,2.507816702344982,2.2008822374743207,1.002820690006592,-1.9699473783769557,0.9690823165649635,-2.175240363007447,-2.078750825382039,-2.118118268192041,0.18182422907980136
2021-06-18,1.93458671166836,1.1323340344000934,1.934586711668359,1.1323340344001274,-0.5117605707101355,0.012192046013971504,0.6198770106315594,-0.7139347660755903,0.5313920388064861,2.3330940692777724,2.1199229923913006,0.9162209958699249,-1.7148963805079254,0.6350232569185489,-2.3320365148443667,-1.9573196842740863,-2.0276041769666433,-0.038053257869717964
2021-06-25,1.8435377399707158,0.25377088726398683,1.8435377399707125,0.2537708872639959,-1.5731619138812316,-0.1667564596011307,0.5699584347472636,-0.7467920645037316,-1.4628277430769738,2.185505358196103,0.9792118015574797,1.1010664615950008,-1.5136721938830555,0.7821969444083563,-1.941064192997807,-1.8503667754659454,-0.5969779205358816,0.2492611414097021
2021-07-02,1.9932770421879082,0.9385040952743895,1.9932770421879076,0.9385040952744282,-1.6174485606872226,0.14728490859487572,-0.12982274965760332,-0.9779419892310787,-1.6272900225126326,2.0082212266797765,0.8627896426239047,0.8147338025783977,-1.665778072459249,0.5987076888290764,-2.005266418659672,-1.6859451246057957,-0.4673998082372255,-0.13073568007104586
2021-07-09,1.893739727603153,0.944220374595973,1.8937397276031493,0.9442203745960197,-1.3204760475570938,0.1527728064609511,-0.27113288386413054,-0.9779419892310622,-1.6385601816482949,1.89893934594076,0.8315171477678102,0.6076688651517816,-1.5805389044368925,0.415270670927902,-1.8451657748758314,-1.6065908357751426,-0.43833560389121323,0.07168138719545313
2021-07-16,1.8052879887273547,0.970447025385044,1.805287988727354,0.9704470253851049,-0.7985872061902514,0.641044367533309,-1.1293326444173155,-0.9779419892310622,-1.6500038383163618,1.801904982352162,0.8013238180329131,0.4261754460189097,-1.7024348185088485,0.1778840632164433,-1.9944472455033009,-1.5340517454554679,-0.40883423996942786,0.11200135176670475
2021-07-23,1.726071847190658,-0.006045652297012769,1.7260718471906575,-0.006045652297013167,-1.0284918057383101,0.8590198425210454,-1.330050302342592,-0.9779419892310622,-0.39469335964915847,1.7148606153714545,-0.2925985721021344,0.371716154299031,-1.9180276098495743,0.2033129744562861,-2.063937958182341,-1.4672869156734785,1.2074394404710815,0.2713122375968252
2021-07-30,1.6506959504195173,-0.026487698270211173,1.6506959504195167,-0.026487698270212957,-0.7764969446433597,0.3002220938073613,-2.10406520109719,-0.9627187365100854,-0.3797513418087378,1.634092387780675,-0.3059789986805895,0.18134272775574853,-1.8946699071443565,0.09088961154126891,-1.9797335655390769,-1.4055461059771064,1.1940049558016477,-0.31782358953502393
2021-08-06,1.77218225554986,0.7500761429280978,1.7721822555498596,0.7500761429281486,-1.1833323034532095,0.8239693159165694,-1.3273055549653816,-2.001611205583481,-1.1151942821252725,1.6034974865614182,-0.22965760608731403,0.3426622861353299,-1.7012249427319048,0.20104299141567786,-1.7745281077638433,-1.3162823259947305,1.2288060809892736,-0.31889802215759155
2021-08-13,1.6952852429849539,0.7193556308485313,1.6952852429849532,0.719355630848581,-1.283392478227022,0.6107249590715643,-1.4325551671956431,-1.9043280799063325,-1.0751281559995178,1.5326451426213552,-0.24479807950252494,0.2596934385929843,-1.697154371570655,0.05934917716559762,-1.7860074724810624,-1.2642967108338414,1.2132590993873458,0.1474253266377166
2021-08-20,1.625790242956185,0.6891340979194275,1.6257902429561846,0.6891340979194759,-0.6180595253784142,1.3999118073218344,-0.9037904474208548,-1.8168855850947658,-1.036796747809472,1.4674300935021611,-0.26023929251484096,0.14360796875148435,-1.5766495411164594,-0.061568622858324665,-1.7440449067622996,-1.2153281847388184,1.1980460688889827,-0.7939824438613404
2021-08-27,1.562710604386463,-1.116018301832652,1.56271060438646,-1.1160183018327332,-1.0319164268832324,0.7345959542532546,-1.4095569929234908,-1.7376201171411663,-0.8527651966196206,1.4070619466434007,-1.2608725433574917,0.26270227428642634,-1.3357045750428764,0.09288420580059376,-1.457554322762395,-1.169025195042722,0.9600831985824331,0.3039021934800112
2021-09-03,1.727811110416807,-0.10283066840070028,1.7278111104168088,-0.10283066840070786,-0.9983008106382537,0.21983771124063722,-0.8814443663360492,-2.199331432884497,-1.2531679878768665,1.4544659781404456,-1.0114989218269252,0.2936480636202321,-0.9639493081450474,0.15657363097857271,-1.004524689266868,-1.0459666462848058,1.063366454862933,0.40706956239364994
2021-09-10,1.654596409697021,-0.11979883623457904,1.6545964096970178,-0.11979883623458802,-0.015781589931793603,0.6790414631138179,-1.1576171200214138,-2.077129126655425,-1.2040402492224263,1.3948097913814668,-0.9932881627229037,0.32393705323959837,-0.8285182176405038,0.124942535079547,-0.6326765527518171,-1.006474262080743,1.0451083491352156,2.0153332169755567
2021-09-17,1.588209226366549,-0.13710404332475049,1.5882092263665484,-0.13710404332476095,-0.025359240341365646,1.180007443699533,-0.4979107342917398,-1.96949029266681,-1.1575168811560295,1.3392480400161386,-0.9755152189312487,0.35625081610228937,-1.028748978111572,0.15795954983007165,-0.7674798669829703,-0.9684917842481342,1.0272969891691617,0.6880067396263673
2021-09-24,1.527780288988464,-1.1733349012968564,1.5277802889884635,-1.173334901296948,-0.6582918437122397,1.355525429881026,0.15703754813147058,-1.873581402936956,-0.9773486482382374,1.2872723274280446,-0.8808641243153413,0.6504371142800477,-0.39779849372701653,0.2585900224424186,-0.4637573943346793,-0.9318544691977273,0.911363211861019,0.8321566891084962
2021-10-01,1.7308595163898999,0.06620765328565135,1.7308595163898992,0.06620765328565661,0.10384211497739501,1.944426887033041,-0.06940683978761426,-2.5032414225433937,-1.6248838838189812,1.4849077070071488,-0.35131444245037236,0.6552064763309131,-0.14739504283473856,0.33023288540874934,-0.1925378255950723,-1.062324222616921,0.665274365854148,0.024015670375984094
2021-10-08,1.6588315644832052,0.04707506006628684,1.6588315644832048,0.04707506006629064,-0.3934405684524719,1.9059232962118113,-0.0028366197670297694,-2.3189240946736045,-1.5532471429613217,1.426070515438383,-0.3618455357426324,1.0694188146732642,0.4468141776012957,0.5850822847716161,0.2825148079449906,-1.0236547427241942,0.6663214095675405,-0.32459827362850324
2021-10-15,1.5936398688264453,0.02760997258181724,1.5936398688264446,0.027609972581819516,-0.9164448067417,1.782163051692041,-0.5891523931417421,-2.1638912856776296,-1.4874461708729503,1.3715461367236488,-0.37252307759074327,0.9699161590390177,0.4070901007698939,0.14911417764748663,-0.1039928163730066,-0.9866198508093487,0.6673699927782245,-0.2959203982680199
2021-10-22,1.5344541870758641,-0.004936586954107611,1.5344541870758615,-0.0049365869541080415,-1.0796450667353144,1.4760175606062231,-0.6488069364951202,-2.0307890367178785,-1.4238811310293387,1.320846623365234,-0.39069413017888033,1.185014016569111,0.8080560828994817,0.11565251612458877,-0.008094844375988243,-0.9510769052554128,0.6679702001374839,-0.4271761644086607
2021-10-29,1.4806501476299185,-0.961983811545827,1.4806501476299136,-0.9619838115459142,-0.9640383281760176,1.88205686622294,-0.48257549925108195,-1.9146144127217521,-0.703822346379917,1.2735807532479668,-0.5005525196816898,0.7505071818668523,0.2448464945506242,-0.3471504424827192,-0.470227052277386,-0.9169063177078526,0.6216755642458849,-0.8217814820706703
2021-11-05,1.8207271362398865,1.0498574670975016,1.8207271362398858,1.0498574670975978,-0.8681980900136241,1.9377651474672895,-1.3761407068777287,-2.2797378895958884,-1.2087959157893042,1.7968302836089551,0.7735139062980472,0.3424249562413416,-0.010330327428922476,-0.4328471543811081,-0.37372536700322345,-0.5036611576932655,1.1274191194635907,-1.4747642078639347
2021-11-12,1.7479044340147711,1.011768317274213,1.7479044340147685,1.0117683172743068,-0.887856907950572,2.396634537493618,-1.717399787434855,-2.130337734834572,-1.161887272405113,1.72233544558743,0.7421313213596874,0.8207941165983585,0.4901974155720074,-0.5169617367802124,-0.30103262995493946,-0.47503970549932095,1.101946556330029,-0.3637736615233556
2021-11-19,1.6830138065778826,0.9752685827176948,1.6830138065778864,0.9752685827177869,-0.3924280243232118,2.796915206451026,-1.3776080332905052,-2.0015372737398627,-1.1173149442961734,1.6554723823205977,0.7113035531912103,0.6335184444221488,0.19780927038366547,-0.7036877429611255,-0.5617325979168183,-0.4461643664999772,1.0773115478170456,-2.2893807689780394
2021-11-26,1.6252314160168109,-0.26327192597595356,1.6252314160168102,-0.26327192597598154,2.5359447775422845,2.5701543143157286,-1.068167887304686,-1.8887338426232165,-0.6795594357962312,1.5953415516935157,0.44291591551600606,0.3479668520167173,-0.05644081974232271,-0.9475429926618105,-0.7534112062771879,-0.4169048455428306,0.952295542144178,-2.919262889575593
2021-12-03,1.8453097946883072,1.293359695734538,1.8453097946883046,1.2933596957346774,2.8062576464881634,2.393718750756067,-1.1020685830825332,-0.8222769701084852,0.6057477728341533,1.4165093274830458,0.12420535854877508,-0.2706887911631589,-0.5111683551577011,-1.9952506071669198,-1.3785701092925766,-0.6278125520861462,0.6653587654048078,-3.0917716590427746
2021-12-10,1.7733300260510345,1.2516818974803836,1.7733300260510363,1.2516818974805217,-0.20627418951885565,2.192718629913107,-0.29444214584865,-0.7905107406276349,0.6646718683877837,1.370017730870689,0.09817162844151023,0.2918892677373358,-0.15885137367959273,-1.7252791545998902,-1.213661562771251,-0.5992125236268956,0.674473628988127,-2.2693973131226177
2021-12-17,1.709629222884771,1.2132733125586639,1.7096292228847705,1.2132733125588018,0.5290657362797497,2.323546815696976,-0.36644643981410197,-0.7595147769718863,0.7316257611393755,1.3276332149562904,0.07129985073094866,-0.09676861581032822,-0.671716866281736,-1.9745704328416764,-1.437599873917393,-0.5709457633092728,0.6837174346261344,-1.9917487368783395
2021-12-24,1.6534373097443762,-0.390839277982782,1.6534373097443735,-0.3908392779828333,-0.3756071365472607,1.912228397485752,-0.3759265796586088,-0.7292120377903047,1.524782462575056,1.2892383907219487,-0.5712932860721431,0.3308299756147212,-0.4065335916620599,-1.7840605944688213,-1.351216922988975,-0.5430150312294276,0.9200999811869781,-1.7669247995390325
2021-12-31,1.6285523171230645,-0.1815995008621756,1.6285523171230638,-0.18159950086219998,-0.5398897098081623,1.6499271625411205,-0.8557248524570048,-0.45331368600329613,1.8043470072099936,0.6785370972278065,-1.8569776107495275,0.4102723178566488,-0.7342577994810503,-1.7804305183192004,-1.5055225363003408,0.2031711138247634,1.5988165961208856,-1.6638271155059159
2022-01-07,1.571355086443608,-0.20240197243533595,1.5713550864436077,-0.2024019724353638,-0.13109189804253216,1.6148226975728812,1.2734582332448714,-0.42408528311765303,1.770741420244012,0.6490880061246045,-1.7888505272517548,1.7736584632177248,0.09056247333926076,-1.3031678724847529,-0.8962228073222993,0.2409897939238665,1.5301292891052172,-2.1014030500396688
2022-01-14,1.5200363859399162,-0.2238431597513923,1.5200363859399157,-0.22384315975142388,0.005239027923902377,1.2621947224026293,1.5958891965472988,-0.3943484208124836,1.7384973137487598,0.619998893020821,-1.725923640742198,1.836987919045506,-0.05803733636466201,-1.7018093527207079,-1.1247422566723542,0.2819157880661674,1.4667084342461494,-1.7438998074735947
2022-01-21,1.4742571994066356,-0.24598700850986724,1.4742571994066351,-0.24598700850990293,2.370849247010512,1.4489320848094138,1.9347763399871472,-0.36392547487963445,1.7075191101686134,0.5912088458834971,-1.667520596014676,1.6231474716275567,0.1947199974129685,-1.8531392581360413,-0.9276087930491708,0.32664534786261407,1.4078240236473598,-1.0800503589041741
2022-01-28,1.4338823105431098,-2.728157980181071,1.4338823105431069,-2.7281579801814337,2.2701729120129115,2.159005894231933,1.4279965908480026,-0.3325988950114551,2.2169061602071585,0.5626696083989408,-2.733384240768888,1.7738568193319706,0.5995394178957352,-2.196457175452762,-1.15119675206327,0.3761111617607447,0.9091518066094904,-1.4358288206923384
2022-02-04,1.6893248943265866,-0.8782928025257,1.6893248943265835,-0.8782928025258151,1.0570785040358397,1.2061327055869322,2.360387063843383,0.6644777671639974,2.9070232725911866,0.21200208181913577,-2.92362015606629,2.563059930901992,0.6581562322060698,-2.103448075751844,-1.1073844721580512,1.6186675881356134,1.7937589575064528,-1.5104161838306598
2022-02-11,1.6322903012055003,-0.8555161478180804,1.6322903012054994,-0.855516147818191,2.0330553310868216,1.4477994229328457,2.048718595363266,0.6775418049006461,2.657455471372813,0.17401733709639747,-2.664949012942875,2.3689887813129418,0.7512425786442328,-2.640763873813124,-1.496816352474326,1.6407087304768564,1.7048897951751911,-0.3042711828279811
2022-02-18,1.5819504075301245,-0.8333300900338143,1.581950407530124,-0.8333300900339206,2.0271643275734186,1.3746914448215102,2.0429417278520536,0.6908819403531244,2.4557071470957106,0.13269447469897533,-2.45710631450065,2.2165531330670443,0.9463655896559334,-2.3415369578633807,-1.266378767749172,1.6634280176042007,1.624379612390033,0.45039254191096734
2022-02-25,1.538057003697152,-2.4432705317499006,1.5380570036971513,-2.4432705317501826,1.9964821131100459,1.5921042800028424,1.5626364922635494,0.7045112904934796,1.356781156594105,0.08675814208690093,-2.1130814034588696,2.323708255935649,1.486249973987696,-2.2710050586039103,-0.7003415921746291,1.686863506900442,1.7745637507879595,0.5372647794256898
2022-03-04,1.868847092287493,-0.2883407175047905,1.8688470922874925,-0.2883407175048247,2.838509405718515,2.398784424459874,-0.3490052186300059,-0.44197540701930793,0.41852662865660584,-0.05919706069176317,-2.0739419015304623,1.0191665358883792,0.400700091422599,-2.621667100058133,-1.3167344390748843,0.6602970795589633,0.9855964065248018,1.792543995491207
2022-03-11,1.7945033336453724,-0.2634445753883784,1.7945033336453717,-0.2634445753884106,2.3703568181047006,2.419202635832861,-0.3760233787252043,-0.43015247646359533,0.3902806322491135,-0.11369097234838439,-1.9530303539604326,2.285893907969095,1.4728467263785643,-2.4079257884788268,-1.0979041580642475,0.7411736096184774,0.95262192061112,1.2978630826897597
2022-03-18,1.7287404929378711,-0.23811701971538063,1.7287404929378702,-0.23811701971541052,0.8598891842485261,1.9093974550812547,0.8728027131621905,-0.418420631029434,0.36156086207342675,-0.177657252752097,-1.8464725137045526,2.76641859598821,1.6754033665555204,-2.464590822689776,-1.4334926589690657,0.8385323042926005,0.9207936175263904,0.7186824754767351
2022-03-25,1.6707034757615287,-0.4630251664925852,1.6707034757615278,-0.4630251664926434,0.19246115077870649,2.0264827981199387,2.1812833767411974,-0.40677481841935037,0.0943396226415304,-0.25608931872093,-1.0422158405091337,3.713830653271601,2.6266114446047917,-2.2830644440475463,-1.3991043061605464,0.9601658843879673,0.3248017887429024,1.4172889085190825
2022-04-01,2.120643644157004,2.4366132695005764,2.120643644157003,2.436613269500855,-0.07157988058730161,1.8448738158139582,2.3788912711761596,-1.379680906175162,-0.7415960837937463,-0.5340918406026766,-1.143257466606307,2.99370167851511,1.569682608534682,-2.6800078794583344,-2.3499944850022887,2.0956136367096336,0.9128072619939014,1.1552931941869427
2022-04-08,2.0188644287700668,2.3126207618417096,2.0188644287700637,2.3126207618419525,0.24160203442615696,2.160888143037366,3.3103471125383477,-1.351037559493816,-0.7195319043443051,-0.5997432898443016,-1.0995710690628275,3.5989877720938384,2.421788842672778,-1.9501626546660038,-1.251095538838355,2.0162165380225203,0.8783227459182998,0.7674892268436777
2022-04-15,1.9299233412214765,2.203028551040945,1.929923341221476,2.2030285510411596,0.5510474995366348,2.205476976205199,3.2668360719893244,-1.3288456379952536,-0.6979235866995986,-0.6762267329505622,-1.057856610825194,3.409667879178141,2.6416398699374986,-1.4540744907940795,-0.49530238249016684,1.9434805050256956,0.8448410175368823,0.9915920341363907
2022-04-22,1.8518366448147088,2.1051451702448247,1.8518366448147079,2.1051451702450152,1.665341826679065,2.3635660857225993,2.8687671378849733,-1.3144302546174553,-0.6767386860721563,-0.7677304809762797,-1.017895910824932,3.1707906848703535,2.5598241453981103,-1.8168021875056586,-0.7142282607368682,1.876475443175494,0.8122491591081475,0.6866010289905925
2022-04-29,1.7734262579628233,0.6019607525594094,1.7734262579628226,0.6019607525594641,2.5357643047671554,2.717259213796072,2.888571907283129,-1.2655829829504606,-1.458822705299709,-0.7992078917020062,-0.6412143868570415,2.831141105487674,2.0305743825903884,-1.7145753386768254,-0.615905452613333,1.7828583829332185,-0.08579853820503672,0.4562000200137179
2022-05-06,2.063780454051887,2.360527559247632,2.0637804540518867,2.3605275592478243,1.7966410554809173,2.710196429837189,3.2770919034320984,-3.925831642329721,-3.3953042715424084,-0.9997475706715878,-0.6987742245386559,3.0005109678541877,2.4599461540749115,-1.153638686233658,1.0424950043390762,3.1901086304563493,1.0012646448775224,-0.5768561106470195
2022-05-13,1.9692166486540845,2.2197577374886794,1.9692166486540814,2.2197577374888433,1.4732687166297278,2.742891800721658,2.882172012271627,-3.4145966187371273,-3.0165486021925223,-1.031816281662185,-0.6686323220474086,2.3937269616491954,1.894056225673891,-1.3051629790474746,0.6517421324114432,2.878672037694108,0.9785495313402954,-1.0220755481667414
2022-05-20,1.8863364552967592,2.097425022519173,1.8863364552967608,2.0974250225193156,1.5112714866879358,2.1948739554718557,2.6047353555420747,-3.0515443658481836,-2.7312619050209923,-1.0656773967022195,-0.6388291522673519,1.967924053551406,1.369994311739266,-1.5915009275011713,0.2278399622685515,2.6358788690790633,0.9599917188324364,-0.5788247488667336
2022-05-27,1.813483105037146,0.4337664654026809,1.8134831050371454,0.433766465402711,0.7905905871757564,1.6969024429024355,2.1366445385920727,-2.7758659945411748,-1.9204994789872436,-1.1015307209511704,-0.5169033062704562,1.790233010316879,1.7165525165700977,-1.3196130983718168,1.4057581185857064,2.4392788079478627,1.833351765259388,-1.3087502472367416
2022-06-03,2.179766499265866,2.4423837910836577,2.1797664992658654,2.4423837910838087,0.5908262419481148,1.7572931367918696,2.24528749630234,-0.3863745671475215,-0.04895195330485881,-1.973889144982824,-0.9974712041607944,2.065506892811767,1.5517441203577957,-1.2025189862129688,1.4630737112037113,2.4567542308958905,2.0475980460237055,-0.9374681236533032
2022-06-10,2.0637216137495966,2.2844193412440448,2.0637216137495957,2.284419341244172,1.1011011428288606,2.2011672150503285,2.4427774313940467,-0.3612623203924965,-0.03284076676992298,-1.8795111004559648,-0.974130762679734,2.240226586985932,1.5882840547337842,-1.6613046871982375,0.8802593100436098,2.284998446148411,2.0719665220331946,0.24982911790415596
2022-06-17,1.9623864513392848,2.1489117586529662,1.9623864513392841,2.148911758653075,1.6505605669409316,2.2036866542806357,2.7770676891705754,-0.3359097686764204,-0.01652994176660785,-1.7944707806089764,-0.9547253153656633,2.243973078791849,1.0262894988741356,-1.6102227130998474,0.7708364589331909,2.1394084964862303,2.136930083299375,-0.783442075330463
